      0.09       0.00       0.00       0.02       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00
      0.25       0.06       0.00       0.04       0.00       0.00       0.00       0.00       0.04       0.01       0.00       0.00       0.00       0.00       0.00       0.00       0.08       0.00
      0.38       0.09       0.00       0.05       0.00       0.00       0.00       0.00       0.06       0.01       0.01       0.01       0.00       0.00       0.00       0.00       0.16       0.00
      0.50       0.12       0.00       0.07       0.00       0.00       0.00       0.00       0.08       0.02       0.01       0.01       0.00       0.00       0.00       0.00       0.24       0.00
      0.63       0.16       0.00       0.08       0.00       0.00       0.00       0.00       0.10       0.03       0.01       0.01       0.00       0.00       0.00       0.00       0.31       0.00
      0.76       0.19       0.00       0.09       0.00       0.00       0.01       0.00       0.12       0.04       0.01       0.01       0.00       0.00       0.00       0.00       0.39       0.00
      0.88       0.22       0.00       0.11       0.00       0.01       0.01       0.00       0.14       0.04       0.01       0.02       0.00       0.00       0.00       0.00       0.47       0.00
      1.01       0.26       0.00       0.12       0.00       0.01       0.01       0.00       0.16       0.05       0.01       0.02       0.00       0.00       0.00       0.00       0.55       0.00
      1.14       0.29       0.00       0.14       0.00       0.01       0.01       0.00       0.18       0.06       0.02       0.02       0.00       0.00       0.00       0.00       0.62       0.00
      1.27       0.32       0.00       0.15       0.00       0.01       0.01       0.00       0.20       0.07       0.02       0.02       0.00       0.00       0.00       0.00       0.70       0.00
      1.40       0.36       0.00       0.17       0.00       0.01       0.01       0.00       0.22       0.07       0.02       0.03       0.00       0.00       0.00       0.00       0.78       0.00
      1.52       0.39       0.00       0.18       0.00       0.01       0.01       0.00       0.24       0.08       0.02       0.03       0.00       0.00       0.00       0.00       0.86       0.00
      1.65       0.42       0.00       0.19       0.00       0.01       0.01       0.00       0.26       0.09       0.02       0.03       0.00       0.00       0.00       0.00       0.93       0.00
      1.78       0.46       0.00       0.21       0.00       0.01       0.02       0.00       0.28       0.10       0.02       0.03       0.00       0.00       0.00       0.00       1.01       0.00
      1.91       0.49       0.00       0.22       0.00       0.01       0.02       0.00       0.30       0.11       0.03       0.03       0.00       0.00       0.00       0.00       1.09       0.00
      2.03       0.52       0.00       0.24       0.00       0.01       0.02       0.00       0.32       0.11       0.03       0.04       0.00       0.00       0.00       0.00       1.17       0.01
      2.16       0.56       0.00       0.25       0.00       0.01       0.02       0.00       0.34       0.12       0.03       0.04       0.00       0.00       0.00       0.00       1.24       0.01
      2.29       0.59       0.00       0.26       0.00       0.01       0.02       0.00       0.35       0.13       0.03       0.04       0.00       0.00       0.00       0.00       1.32       0.01
      2.42       0.62       0.00       0.28       0.00       0.01       0.02       0.00       0.37       0.14       0.03       0.04       0.00       0.00       0.00       0.00       1.40       0.01
